,GENDER,RACE
1761, Male, White
1762, Female, White
1763, Male, Black
1764, Female, White
1765, Female, White
1766, Male, Black
1767, Male, White
1768, Male, White
1769, Male, White
1770, Male, White
1771, Male, White
1772, Male, White
1773, Female, White
1774, Female, Black
1775, Male, White
1776, Male, White
1777, Male, White
1778, Male, White
1779, Male, White
1780, Male, White
1781, Male, White
1782, Male, White
1783, Male, White
1784, Male, White
1785, Female, White
1786, Female, White
1787, Male, Asian-Pac-Islander
1788, Female, White
1789, Female, White
1790, Male, White
1791, Male, White
1792, Female, White
1793, Female, Asian-Pac-Islander
1794, Male, Black
1795, Male, White
1796, Male, White
1797, Male, Black
1798, Male, White
1799, Female, White
1800, Male, White
1801, Female, Black
1802, Female, White
1803, Male, Asian-Pac-Islander
1804, Male, White
1805, Male, White
1806, Male, White
1807, Male, White
1808, Male, White
1809, Male, White
1810, Male, White
1811, Male, White
1812, Male, White
1813, Female, Black
1814, Male, White
1815, Male, Black
1816, Male, White
1817, Female, White
1818, Male, White
1819, Male, White
1820, Male, White
1821, Male, White
1822, Male, White
1823, Male, White
1824, Male, White
1825, Male, White
1826, Female, White
1827, Female, Black
1828, Female, White
1829, Female, White
1830, Male, White
1831, Female, White
1832, Male, White
1833, Female, White
1834, Male, White
1835, Female, White
1836, Male, White
1837, Male, White
1838, Male, White
1839, Male, Asian-Pac-Islander
1840, Male, White
1841, Male, White
1842, Female, White
1843, Male, White
1844, Male, Amer-Indian-Eskimo
1845, Male, Black
1846, Female, White
1847, Female, White
1848, Female, White
1849, Male, White
1850, Male, White
1851, Male, White
1852, Male, Black
1853, Male, White
1854, Male, Black
1855, Female, White
1856, Female, White
1857, Female, White
1858, Male, White
1859, Female, White
1860, Male, White
1861, Male, White
1862, Male, White
1863, Male, White
1864, Male, Asian-Pac-Islander
1865, Female, Black
1866, Male, White
1867, Female, White
1868, Male, White
1869, Male, White
1870, Male, White
1871, Male, Black
1872, Male, White
1873, Male, White
1874, Male, White
1875, Male, Black
1876, Male, White
1877, Male, White
1878, Male, White
1879, Female, White
1880, Male, White
1881, Male, White
1882, Female, White
1883, Male, Black
1884, Male, White
1885, Female, White
1886, Female, White
1887, Male, White
1888, Male, White
1889, Female, White
1890, Male, White
1891, Female, White
1892, Male, White
1893, Male, White
1894, Male, White
1895, Male, White
1896, Male, White
1897, Male, White
1898, Male, White
1899, Male, White
1900, Male, Other
1901, Female, White
1902, Male, White
1903, Female, White
1904, Male, White
1905, Male, White
1906, Female, White
1907, Female, White
1908, Male, White
1909, Male, White
1910, Male, White
1911, Male, White
1912, Male, White
1913, Male, White
1914, Male, White
1915, Male, White
1916, Male, White
1917, Male, Black
1918, Male, White
1919, Female, White
1920, Female, White
1921, Male, Black
1922, Male, White
1923, Female, White
1924, Female, White
1925, Male, White
1926, Male, White
1927, Male, White
1928, Male, White
1929, Male, White
1930, Male, White
1931, Female, Black
1932, Female, Asian-Pac-Islander
1933, Female, White
1934, Male, White
1935, Male, White
1936, Male, Black
1937, Female, White
1938, Male, White
1939, Female, White
1940, Male, White
1941, Male, White
1942, Female, Black
1943, Female, White
1944, Female, White
1945, Male, White
1946, Female, White
1947, Female, Black
1948, Male, White
1949, Male, White
1950, Male, White
1951, Male, White
1952, Male, Black
1953, Male, White
1954, Male, White
1955, Male, White
1956, Male, White
1957, Female, White
1958, Female, White
1959, Male, White
1960, Male, White
1961, Male, White
1962, Male, White
1963, Male, White
1964, Male, White
1965, Female, White
1966, Male, White
1967, Female, Black
1968, Male, White
1969, Male, Asian-Pac-Islander
1970, Male, White
1971, Male, Black
1972, Male, White
1973, Male, White
1974, Male, White
1975, Male, Asian-Pac-Islander
1976, Male, White
1977, Female, White
1978, Male, White
1979, Male, Black
1980, Female, White
1981, Male, White
1982, Female, Black
1983, Male, White
1984, Male, White
1985, Male, White
1986, Male, White
1987, Female, White
1988, Male, White
1989, Female, Black
1990, Female, White
1991, Male, White
1992, Male, White
1993, Male, White
1994, Female, White
1995, Male, White
1996, Male, White
1997, Female, White
1998, Male, White
1999, Male, White
2000, Male, White
2001, Female, White
2002, Male, White
2003, Female, Asian-Pac-Islander
2004, Male, White
2005, Male, Black
2006, Female, Black
2007, Male, White
2008, Male, White
2009, Female, White
2010, Female, White
2011, Female, White
2012, Female, White
2013, Female, White
2014, Male, White
2015, Female, White
2016, Male, White
2017, Male, White
2018, Male, White
2019, Male, White
2020, Female, White
2021, Male, White
2022, Male, White
2023, Female, White
2024, Male, White
2025, Female, White
2026, Male, White
2027, Male, White
2028, Male, White
2029, Male, White
2030, Female, White
2031, Female, White
2032, Male, White
2033, Male, Black
2034, Male, Black
2035, Female, White
2036, Female, Amer-Indian-Eskimo
2037, Male, White
2038, Male, White
2039, Male, White
2040, Male, White
2041, Female, Black
2042, Male, White
2043, Male, White
2044, Male, White
2045, Male, White
2046, Male, White
2047, Male, White
2048, Male, White
2049, Female, White
2050, Female, White
2051, Male, White
2052, Male, Black
2053, Male, White
2054, Female, White
2055, Male, White
2056, Male, White
2057, Male, White
2058, Male, White
2059, Female, White
2060, Female, Asian-Pac-Islander
2061, Male, White
2062, Female, White
2063, Male, White
2064, Female, White
2065, Female, White
2066, Male, White
2067, Female, White
2068, Female, Asian-Pac-Islander
2069, Male, White
2070, Male, White
2071, Male, White
2072, Male, White
2073, Male, Black
2074, Male, White
2075, Male, Black
2076, Female, White
2077, Male, White
2078, Male, White
2079, Male, White
2080, Female, Black
2081, Male, White
2082, Female, White
2083, Male, White
2084, Female, White
2085, Male, White
2086, Male, White
2087, Male, White
2088, Female, White
2089, Male, White
2090, Male, White
2091, Male, White
2092, Male, White
2093, Male, White
2094, Male, White
2095, Male, White
2096, Male, Asian-Pac-Islander
2097, Female, White
2098, Male, White
2099, Male, White
2100, Female, White
2101, Male, White
2102, Female, White
2103, Male, White
2104, Male, Asian-Pac-Islander
2105, Male, White
2106, Male, White
2107, Female, Black
2108, Male, White
2109, Male, White
2110, Male, White
2111, Female, White
2112, Female, White
2113, Female, White
2114, Male, White
2115, Female, White
2116, Male, White
2117, Female, White
2118, Female, White
2119, Male, White
2120, Female, White
2121, Female, White
2122, Male, Black
2123, Male, White
2124, Female, White
2125, Male, White
2126, Female, Asian-Pac-Islander
2127, Male, White
2128, Female, Black
2129, Male, White
2130, Female, Asian-Pac-Islander
2131, Female, White
2132, Female, White
2133, Female, White
2134, Male, White
2135, Female, Asian-Pac-Islander
2136, Female, White
2137, Female, White
2138, Female, White
2139, Male, White
2140, Female, White
2141, Male, White
2142, Female, White
2143, Female, White
2144, Male, White
2145, Male, White
2146, Female, White
2147, Male, White
2148, Male, White
2149, Male, White
2150, Male, Black
2151, Male, White
2152, Male, White
2153, Male, White
2154, Female, White
2155, Male, White
2156, Male, Black
2157, Male, White
2158, Male, White
2159, Male, White
2160, Male, White
2161, Female, White
2162, Male, White
2163, Male, White
2164, Female, White
2165, Female, Black
2166, Male, White
2167, Male, White
2168, Male, White
2169, Female, Black
2170, Male, White
2171, Female, White
2172, Male, White
2173, Male, White
2174, Male, White
2175, Female, White
2176, Male, White
2177, Female, White
2178, Male, White
2179, Male, White
2180, Female, White
2181, Male, White
2182, Male, White
2183, Male, White
2184, Male, White
2185, Male, White
2186, Male, White
2187, Male, White
2188, Male, White
2189, Female, White
2190, Male, White
2191, Female, White
2192, Female, Black
2193, Male, White
2194, Male, White
2195, Male, White
2196, Male, White
2197, Female, White
2198, Female, White
2199, Male, White
2200, Male, White
2201, Male, White
2202, Female, White
2203, Female, White
2204, Female, White
2205, Female, Black
2206, Male, White
2207, Female, Black
2208, Male, Asian-Pac-Islander
2209, Male, Black
2210, Female, White
2211, Female, White
2212, Male, White
2213, Male, White
2214, Male, White
2215, Male, White
2216, Female, White
2217, Male, White
2218, Female, Black
2219, Female, White
2220, Male, White
2221, Female, White
2222, Female, White
2223, Male, Black
2224, Male, White
2225, Male, White
2226, Female, White
2227, Female, White
2228, Female, Black
2229, Male, White
2230, Male, White
2231, Female, White
2232, Male, Black
2233, Male, White
2234, Male, White
2235, Female, White
2236, Female, White
2237, Male, White
2238, Female, White
2239, Male, White
2240, Male, White
2241, Male, White
2242, Male, White
2243, Male, White
2244, Female, White
2245, Male, White
2246, Male, White
2247, Female, White
2248, Male, White
2249, Male, Asian-Pac-Islander
2250, Female, White
2251, Female, White
2252, Male, White
2253, Female, White
2254, Male, White
2255, Male, Black
2256, Male, White
2257, Female, White
2258, Male, White
2259, Male, Asian-Pac-Islander
2260, Male, White
2261, Male, White
2262, Female, White
2263, Male, White
2264, Male, White
2265, Male, White
2266, Male, White
2267, Female, Black
2268, Male, White
2269, Male, White
2270, Male, White
2271, Male, White
2272, Female, White
2273, Male, White
2274, Male, White
2275, Male, White
2276, Female, White
2277, Male, White
2278, Female, White
2279, Female, White
2280, Female, White
2281, Male, White
2282, Male, White
2283, Female, White
2284, Male, White
2285, Female, White
2286, Male, Asian-Pac-Islander
2287, Male, White
2288, Female, Black
2289, Male, White
2290, Female, White
2291, Male, White
2292, Male, White
2293, Male, White
2294, Female, White
2295, Male, White
2296, Male, White
2297, Female, White
2298, Male, White
2299, Female, White
2300, Male, White
2301, Female, White
2302, Male, White
2303, Male, Asian-Pac-Islander
2304, Male, White
2305, Female, White
2306, Male, White
2307, Male, White
2308, Male, White
2309, Female, White
2310, Male, White
2311, Male, White
2312, Female, White
2313, Female, Amer-Indian-Eskimo
2314, Female, White
2315, Male, White
2316, Male, White
2317, Male, White
2318, Male, White
2319, Male, White
2320, Male, White
2321, Male, White
2322, Male, White
2323, Male, Asian-Pac-Islander
2324, Male, White
2325, Male, White
2326, Male, White
2327, Male, White
2328, Male, White
2329, Male, White
2330, Female, Asian-Pac-Islander
2331, Male, White
2332, Male, White
2333, Male, White
2334, Male, White
2335, Female, White
2336, Male, White
2337, Male, White
2338, Female, White
2339, Male, Asian-Pac-Islander
2340, Female, White
2341, Male, White
2342, Male, White
2343, Female, Black
2344, Male, White
2345, Male, White
2346, Male, White
2347, Male, White
2348, Male, White
2349, Male, Black
2350, Female, White
2351, Female, White
2352, Male, White
2353, Male, White
2354, Female, White
2355, Male, White
2356, Male, White
2357, Male, White
2358, Male, White
2359, Male, White
2360, Male, White
2361, Male, White
2362, Male, White
2363, Male, White
2364, Male, Black
2365, Female, Black
2366, Male, White
2367, Female, White
2368, Male, White
2369, Male, White
2370, Male, White
2371, Male, White
2372, Male, White
2373, Male, White
2374, Male, White
2375, Female, Black
2376, Female, Black
2377, Male, White
2378, Female, White
2379, Male, White
2380, Female, White
2381, Male, White
2382, Male, White
2383, Female, Amer-Indian-Eskimo
2384, Female, White
2385, Male, White
2386, Male, White
2387, Male, White
2388, Male, White
2389, Male, White
2390, Male, White
2391, Male, White
2392, Male, White
2393, Male, White
2394, Female, White
2395, Male, White
2396, Female, White
2397, Female, White
2398, Female, White
2399, Male, White
2400, Female, Black
2401, Male, Amer-Indian-Eskimo
2402, Male, White
2403, Male, White
2404, Male, White
2405, Male, White
2406, Male, White
2407, Female, White
